ID,Year,Make,Model,Trim,Unique_ID,Horsepower,Torque,City MPG,Highway MPG,Driveline,Transmission,Hybrid,Fuel Type
CAR005579,2001,Nissan,Titan,Luxury,Nissan_Titan_2001_Luxury,342,178,19,28,4WD,Automatic,No,Gasoline
CAR005580,2000,Hyundai,Venue,Grand Touring,Hyundai_Venue_2000_Grand Touring,196,207,20,27,AWD,CVT,No,Gasoline
CAR005581,1997,Kia,Soul,Luxury,Kia_Soul_1997_Luxury,213,164,28,26,FWD,CVT,No,Gasoline
CAR005582,2023,BMW,X3,First Edition,BMW_X3_2023_First Edition,572,603,29,29,AWD,Automatic,Yes,Plug-in Hybrid
CAR005583,2002,Lexus,GX,M,Lexus_GX_2002_M,313,188,17,21,RWD,CVT,No,Gasoline
CAR005584,2001,Audi,Q8,M,Audi_Q8_2001_M,648,442,26,21,AWD,Manual,Yes,Hybrid
CAR005585,2011,Porsche,Boxster,Black Label,Porsche_Boxster_2011_Black Label,385,676,27,24,RWD,Manual,Yes,Plug-in Hybrid
CAR005586,2016,Subaru,Forester,Premium,Subaru_Forester_2016_Premium,219,168,25,34,RWD,Dual-Clutch,No,Diesel
CAR005587,2022,Toyota,Tundra,Touring,Toyota_Tundra_2022_Touring,405,495,24,18,RWD,Automatic,No,Gasoline
CAR005588,1996,Ford,Maverick,EX,Ford_Maverick_1996_EX,424,433,28,21,RWD,Automatic,No,Diesel
CAR005589,1997,Jeep,Wagoneer,S,Jeep_Wagoneer_1997_S,328,344,21,22,FWD,Dual-Clutch,No,Gasoline
CAR005590,1998,Audi,A3,GT,Audi_A3_1998_GT,513,373,18,33,AWD,Automatic,Yes,Plug-in Hybrid
CAR005591,2005,Dodge,Challenger,Limited,Dodge_Challenger_2005_Limited,302,410,14,27,RWD,Manual,No,Gasoline
CAR005592,1999,Dodge,Viper,Convenience,Dodge_Viper_1999_Convenience,352,574,21,33,4WD,Automatic,No,Gasoline
CAR005593,2020,Mazda,Mazda3,Grand Touring,Mazda_Mazda3_2020_Grand Touring,326,231,31,32,AWD,Automatic,No,Gasoline
CAR005594,2018,Ram,ProMaster,Platinum,Ram_ProMaster_2018_Platinum,159,393,18,27,AWD,Automatic,No,Gasoline
CAR005595,2002,Honda,HR-V,Sport,Honda_HR-V_2002_Sport,353,325,19,27,FWD,CVT,No,Diesel
CAR005596,2019,Honda,Ridgeline,EX,Honda_Ridgeline_2019_EX,290,312,28,36,FWD,CVT,No,Gasoline
CAR005597,2018,Audi,Q8,Grand Touring,Audi_Q8_2018_Grand Touring,294,489,25,32,AWD,Automatic,No,Gasoline
CAR005598,2013,Chrysler,200,Grand Touring,Chrysler_200_2013_Grand Touring,195,352,18,24,FWD,CVT,No,Gasoline
CAR005599,2001,Toyota,Tundra,Luxury,Toyota_Tundra_2001_Luxury,529,438,32,35,RWD,Automatic,Yes,Hybrid
CAR005600,2005,Kia,EV6,Grand Touring,Kia_EV6_2005_Grand Touring,251,225,28,31,FWD,Automatic,No,Gasoline
CAR005601,2021,Hyundai,Nexo,Grand Touring,Hyundai_Nexo_2021_Grand Touring,143,289,31,41,FWD,Automatic,No,Gasoline
CAR005602,2003,Mercedes-Benz,GLA,Premium,Mercedes-Benz_GLA_2003_Premium,311,451,17,27,AWD,Automatic,No,Gasoline
CAR005603,2023,Mercedes-Benz,GLS,Ultimate,Mercedes-Benz_GLS_2023_Ultimate,544,612,27,40,AWD,Automatic,Yes,Hybrid
CAR005604,2023,Chevrolet,Corvette,Luxury,Chevrolet_Corvette_2023_Luxury,698,428,26,23,AWD,Dual-Clutch,No,Gasoline
CAR005605,2020,Mazda,Mazda6,Platinum,Mazda_Mazda6_2020_Platinum,346,267,33,33,FWD,Manual,No,Diesel
CAR005606,2022,Subaru,Impreza,XLE,Subaru_Impreza_2022_XLE,334,153,25,35,RWD,Dual-Clutch,No,Gasoline
CAR005607,2015,Ram,1500,RS,Ram_1500_2015_RS,494,546,11,16,4WD,Automatic,No,Gasoline
CAR005608,2001,Volkswagen,Polo,Touring,Volkswagen_Polo_2001_Touring,203,354,22,25,4WD,Manual,No,Gasoline
CAR005609,2023,Nissan,Ariya,Limited,Nissan_Ariya_2023_Limited,204,283,25,26,FWD,CVT,No,Gasoline
CAR005610,2013,Subaru,Forester,Touring,Subaru_Forester_2013_Touring,338,255,26,28,RWD,Dual-Clutch,No,Gasoline
CAR005611,2000,Lexus,GX,Turbo,Lexus_GX_2000_Turbo,391,175,26,24,4WD,Manual,No,Gasoline
CAR005612,2013,BMW,7 Series,XLE,BMW_7 Series_2013_XLE,299,677,28,30,RWD,Automatic,Yes,Hybrid
CAR005613,1995,Volkswagen,Atlas,Luxury,Volkswagen_Atlas_1995_Luxury,262,270,26,22,RWD,Manual,No,Diesel
CAR005614,2021,Tesla,Model 3,AMG,Tesla_Model 3_2021_AMG,812,762,114,111,AWD,Automatic,No,Electric
CAR005615,2014,BMW,X6,Exclusive,BMW_X6_2014_Exclusive,561,623,18,27,AWD,Automatic,No,Gasoline
CAR005616,2008,Honda,Fit,Signature,Honda_Fit_2008_Signature,246,170,21,31,FWD,CVT,No,Gasoline
CAR005617,1997,Subaru,STI,L,Subaru_STI_1997_L,191,195,26,35,FWD,Dual-Clutch,No,Gasoline
CAR005618,2022,Nissan,Pathfinder,Premium,Nissan_Pathfinder_2022_Premium,341,305,21,32,4WD,Dual-Clutch,No,Gasoline
CAR005619,2008,Porsche,Cayenne,Signature,Porsche_Cayenne_2008_Signature,260,583,35,36,RWD,Manual,Yes,Hybrid
CAR005620,2024,Mercedes-Benz,C-Class,First Edition,Mercedes-Benz_C-Class_2024_First Edition,553,394,26,23,AWD,Automatic,No,Gasoline
CAR005621,2022,Ford,Edge,Type R,Ford_Edge_2022_Type R,546,713,21,30,RWD,Manual,No,Gasoline
CAR005622,2006,Toyota,Highlander,Sport,Toyota_Highlander_2006_Sport,340,226,18,19,FWD,Automatic,No,Diesel
CAR005623,2022,Lexus,LFA,Signature,Lexus_LFA_2022_Signature,166,201,30,41,4WD,Automatic,Yes,Plug-in Hybrid
CAR005624,1995,Mazda,CX-5,LX,Mazda_CX-5_1995_LX,184,154,28,35,FWD,Automatic,No,Gasoline
CAR005625,1999,Ram,ProMaster City,Turbo,Ram_ProMaster City_1999_Turbo,487,423,18,17,RWD,Manual,No,Gasoline
CAR005626,2006,Toyota,Prius,LE,Toyota_Prius_2006_LE,140,193,24,35,FWD,CVT,No,Gasoline
CAR005627,2017,Ram,ProMaster City,Premium,Ram_ProMaster City_2017_Premium,421,304,26,23,RWD,Manual,No,Gasoline
CAR005628,2001,Chevrolet,Traverse,Luxury,Chevrolet_Traverse_2001_Luxury,356,182,27,28,4WD,Manual,No,Gasoline
CAR005629,1995,BMW,X7,First Edition,BMW_X7_1995_First Edition,225,522,27,24,AWD,Automatic,No,Gasoline
CAR005630,1998,BMW,i4,Ultimate,BMW_i4_1998_Ultimate,235,436,26,32,AWD,Automatic,No,Gasoline
CAR005631,2017,Kia,Sorento,Sport,Kia_Sorento_2017_Sport,308,211,25,21,FWD,Automatic,No,Gasoline
CAR005632,2003,Chevrolet,Impala,Grand Touring,Chevrolet_Impala_2003_Grand Touring,400,577,15,21,4WD,Manual,No,Gasoline
CAR005633,1998,Toyota,Camry,Platinum,Toyota_Camry_1998_Platinum,268,324,41,39,AWD,CVT,Yes,Plug-in Hybrid
CAR005634,2021,Subaru,Forester,Platinum,Subaru_Forester_2021_Platinum,303,390,21,27,AWD,CVT,No,Gasoline
CAR005635,2017,Subaru,BRZ,L,Subaru_BRZ_2017_L,210,259,23,38,4WD,Dual-Clutch,No,Gasoline
CAR005636,1995,Hyundai,Ioniq,XLE,Hyundai_Ioniq_1995_XLE,223,169,25,31,FWD,CVT,No,Gasoline
CAR005637,2004,Toyota,Land Cruiser,Signature,Toyota_Land Cruiser_2004_Signature,177,280,20,38,FWD,Automatic,No,Gasoline
CAR005638,2023,Dodge,Journey,Premium,Dodge_Journey_2023_Premium,438,207,18,29,AWD,Automatic,No,Gasoline
CAR005639,2001,Ford,Expedition,LE,Ford_Expedition_2001_LE,151,504,18,20,4WD,Automatic,No,Gasoline
CAR005640,2017,BMW,X5,Grand Touring,BMW_X5_2017_Grand Touring,393,396,21,30,AWD,Manual,No,Gasoline
CAR005641,2016,Volkswagen,Arteon,LX,Volkswagen_Arteon_2016_LX,158,306,22,27,FWD,CVT,No,Gasoline
CAR005642,2002,Chrysler,200,Platinum,Chrysler_200_2002_Platinum,299,392,39,34,FWD,CVT,Yes,Hybrid
CAR005643,1996,Honda,Ridgeline,LE,Honda_Ridgeline_1996_LE,190,285,41,42,FWD,Automatic,Yes,Hybrid
CAR005644,2019,Audi,S6,Platinum Plus,Audi_S6_2019_Platinum Plus,546,691,28,40,RWD,Manual,Yes,Hybrid
CAR005645,2020,Honda,HR-V,Sport,Honda_HR-V_2020_Sport,387,268,34,41,FWD,CVT,Yes,Hybrid
CAR005646,2014,Subaru,Ascent,LX,Subaru_Ascent_2014_LX,120,216,27,28,RWD,Dual-Clutch,No,Gasoline
CAR005647,2011,Volkswagen,T-Cross,SE,Volkswagen_T-Cross_2011_SE,333,311,29,25,4WD,Dual-Clutch,No,Gasoline
CAR005648,2020,Mercedes-Benz,EQE,Performance,Mercedes-Benz_EQE_2020_Performance,687,592,12,18,AWD,Automatic,No,Gasoline
CAR005649,1995,Volkswagen,Golf,Grand Touring,Volkswagen_Golf_1995_Grand Touring,129,175,22,24,RWD,Automatic,No,Gasoline
CAR005650,2024,Honda,Accord,LX,Honda_Accord_2024_LX,294,302,24,37,FWD,CVT,No,Gasoline
CAR005651,2021,Volkswagen,Passat,Touring,Volkswagen_Passat_2021_Touring,301,242,24,34,AWD,Automatic,No,Gasoline
CAR005652,1999,Hyundai,Elantra,Luxury,Hyundai_Elantra_1999_Luxury,290,305,25,37,FWD,CVT,No,Gasoline
CAR005653,2007,Dodge,Grand Caravan,Premium,Dodge_Grand Caravan_2007_Premium,466,201,36,26,RWD,Automatic,Yes,Hybrid
CAR005654,2014,Toyota,C-HR,EX,Toyota_C-HR_2014_EX,216,282,25,33,FWD,CVT,No,Gasoline
CAR005655,1995,Hyundai,Tucson,Touring,Hyundai_Tucson_1995_Touring,166,235,34,29,FWD,CVT,Yes,Hybrid
CAR005656,2024,Audi,S4,Exclusive,Audi_S4_2024_Exclusive,655,724,22,26,AWD,Dual-Clutch,No,Diesel
CAR005657,1996,Mazda,Mazda3,Convenience,Mazda_Mazda3_1996_Convenience,207,275,23,29,FWD,Manual,No,Gasoline
CAR005658,2018,Hyundai,Accent,Limited,Hyundai_Accent_2018_Limited,278,283,29,38,AWD,Automatic,Yes,Hybrid
CAR005659,2007,Honda,Civic,L,Honda_Civic_2007_L,241,226,20,37,AWD,Automatic,No,Gasoline
CAR005660,2010,Audi,A8,Turbo,Audi_A8_2010_Turbo,382,872,12,27,RWD,Automatic,No,Gasoline
CAR005661,2003,Toyota,Corolla,EX,Toyota_Corolla_2003_EX,130,338,30,46,AWD,CVT,Yes,Plug-in Hybrid
CAR005662,2004,Jeep,Grand Cherokee,Limited,Jeep_Grand Cherokee_2004_Limited,312,359,18,32,RWD,Automatic,No,Gasoline
CAR005663,2016,Lexus,ES,RS,Lexus_ES_2016_RS,378,278,24,28,FWD,Dual-Clutch,No,Gasoline
CAR005664,2012,Porsche,Boxster,Limited,Porsche_Boxster_2012_Limited,337,543,30,22,RWD,Dual-Clutch,Yes,Hybrid
CAR005665,1997,Honda,Clarity,Grand Touring,Honda_Clarity_1997_Grand Touring,265,300,33,32,FWD,Automatic,Yes,Hybrid
CAR005666,2020,Nissan,Ariya,Touring,Nissan_Ariya_2020_Touring,259,326,21,30,4WD,Dual-Clutch,No,Gasoline
CAR005667,2013,BMW,X3,Luxury,BMW_X3_2013_Luxury,396,519,18,23,AWD,Manual,No,Gasoline
CAR005668,2014,Tesla,Model S,Luxury,Tesla_Model S_2014_Luxury,708,795,145,111,AWD,Automatic,No,Electric
CAR005669,2006,Audi,Q8,Premium,Audi_Q8_2006_Premium,281,468,16,33,RWD,Automatic,No,Gasoline
CAR005670,1999,Volkswagen,Jetta,Touring,Volkswagen_Jetta_1999_Touring,153,347,31,35,AWD,Dual-Clutch,No,Gasoline
CAR005671,2013,Kia,Sorento,Luxury,Kia_Sorento_2013_Luxury,165,343,20,34,FWD,CVT,No,Gasoline
CAR005672,2008,Ram,ProMaster,S,Ram_ProMaster_2008_S,228,314,21,29,RWD,Automatic,No,Gasoline
CAR005673,2010,Subaru,BRZ,Signature,Subaru_BRZ_2010_Signature,204,352,19,27,RWD,CVT,No,Gasoline
CAR005674,1998,Mazda,MX-30,Luxury,Mazda_MX-30_1998_Luxury,178,371,30,37,RWD,Dual-Clutch,No,Gasoline
CAR005675,2023,Toyota,Avalon,Signature,Toyota_Avalon_2023_Signature,247,178,32,47,FWD,Automatic,Yes,Hybrid
CAR005676,1998,Chevrolet,Corvette,Grand Touring,Chevrolet_Corvette_1998_Grand Touring,662,474,32,34,RWD,Automatic,Yes,Plug-in Hybrid
CAR005677,2001,Mercedes-Benz,GLB,Luxury,Mercedes-Benz_GLB_2001_Luxury,225,300,37,34,RWD,Automatic,Yes,Hybrid
CAR005678,2008,Hyundai,Tucson,Luxury,Hyundai_Tucson_2008_Luxury,266,184,21,24,AWD,Automatic,No,Gasoline
CAR005679,2020,Jeep,Wrangler,LE,Jeep_Wrangler_2020_LE,330,164,27,25,RWD,CVT,No,Gasoline
CAR005680,2010,Porsche,Boxster,Platinum,Porsche_Boxster_2010_Platinum,337,393,13,28,AWD,Automatic,No,Gasoline
CAR005681,2013,Lexus,RC,Platinum,Lexus_RC_2013_Platinum,201,355,19,32,4WD,CVT,No,Gasoline
CAR005682,1999,Tesla,Cybertruck,Turbo,Tesla_Cybertruck_1999_Turbo,756,1115,97,119,AWD,Automatic,No,Electric
CAR005683,2018,Chevrolet,Impala,Luxury,Chevrolet_Impala_2018_Luxury,394,478,22,32,RWD,Automatic,No,Gasoline
CAR005684,2019,Mercedes-Benz,AMG GT,Prestige,Mercedes-Benz_AMG GT_2019_Prestige,320,558,22,29,RWD,Automatic,No,Gasoline
CAR005685,2014,Toyota,Tacoma,XLE,Toyota_Tacoma_2014_XLE,563,667,33,24,4WD,Automatic,Yes,Hybrid
CAR005686,2019,Jeep,Grand Cherokee,Grand Touring,Jeep_Grand Cherokee_2019_Grand Touring,296,376,40,31,FWD,Automatic,Yes,Plug-in Hybrid
CAR005687,2012,Ford,Focus,Type R,Ford_Focus_2012_Type R,218,430,21,18,AWD,Manual,No,Gasoline
CAR005688,2001,Hyundai,Venue,Limited,Hyundai_Venue_2001_Limited,274,152,27,36,AWD,Automatic,No,Gasoline
CAR005689,2010,Mazda,CX-5,Sport,Mazda_CX-5_2010_Sport,211,421,23,33,AWD,Manual,Yes,Plug-in Hybrid
CAR005690,2014,Jeep,Grand Cherokee,Grand Touring,Jeep_Grand Cherokee_2014_Grand Touring,274,288,22,23,RWD,Manual,No,Gasoline
CAR005691,2006,Tesla,Model Y,M,Tesla_Model Y_2006_M,477,567,115,114,AWD,Automatic,No,Electric
CAR005692,2005,Dodge,Grand Caravan,Signature,Dodge_Grand Caravan_2005_Signature,301,242,28,20,AWD,Manual,No,Gasoline
CAR005693,1999,Porsche,Cayenne,Ultimate,Porsche_Cayenne_1999_Ultimate,282,578,15,22,RWD,Dual-Clutch,No,Gasoline
CAR005694,2001,Jeep,Wrangler,Touring,Jeep_Wrangler_2001_Touring,208,281,23,31,AWD,Dual-Clutch,No,Gasoline
CAR005695,2011,Nissan,Maxima,SE,Nissan_Maxima_2011_SE,313,343,30,24,RWD,Automatic,No,Gasoline
CAR005696,2010,Volkswagen,Jetta,Convenience,Volkswagen_Jetta_2010_Convenience,339,384,26,30,FWD,Dual-Clutch,No,Gasoline
CAR005697,2009,Volkswagen,Touareg,XLE,Volkswagen_Touareg_2009_XLE,299,304,22,30,FWD,CVT,No,Gasoline
CAR005698,2010,Toyota,Prius,Convenience,Toyota_Prius_2010_Convenience,272,337,34,39,AWD,Automatic,No,Gasoline
CAR005699,1997,Volkswagen,ID.4,SE,Volkswagen_ID.4_1997_SE,142,175,23,34,AWD,Dual-Clutch,No,Gasoline
CAR005700,2013,Volkswagen,Polo,Premium,Volkswagen_Polo_2013_Premium,215,298,27,42,AWD,CVT,Yes,Hybrid
CAR005701,2022,Lexus,RC,Signature,Lexus_RC_2022_Signature,179,183,24,31,4WD,CVT,No,Diesel
CAR005702,2021,Toyota,Venza,Sport,Toyota_Venza_2021_Sport,312,316,28,43,AWD,Automatic,Yes,Hybrid
CAR005703,2007,Honda,Fit,LE,Honda_Fit_2007_LE,173,238,32,38,FWD,CVT,No,Gasoline
CAR005704,2011,Audi,S4,XLE,Audi_S4_2011_XLE,556,262,19,21,AWD,Dual-Clutch,No,Gasoline
CAR005705,2020,Kia,Sportage,SE,Kia_Sportage_2020_SE,212,349,20,38,FWD,CVT,No,Diesel
CAR005706,2006,Mercedes-Benz,GLC,Limited,Mercedes-Benz_GLC_2006_Limited,469,303,23,32,AWD,Automatic,No,Gasoline
CAR005707,2013,Kia,Rio,Limited,Kia_Rio_2013_Limited,144,304,28,30,FWD,CVT,No,Gasoline
CAR005708,2012,Honda,Civic,Convenience,Honda_Civic_2012_Convenience,174,237,27,25,AWD,CVT,No,Gasoline
CAR005709,2023,BMW,X6,S,BMW_X6_2023_S,438,497,34,36,AWD,Automatic,Yes,Plug-in Hybrid
CAR005710,1995,Chevrolet,Malibu,Sport,Chevrolet_Malibu_1995_Sport,453,698,20,19,AWD,Automatic,No,Gasoline
CAR005711,2000,Ford,Mustang,Sport,Ford_Mustang_2000_Sport,538,596,17,15,RWD,Manual,No,Gasoline
CAR005712,2006,BMW,1 Series,GT,BMW_1 Series_2006_GT,406,471,13,15,AWD,Manual,No,Gasoline
CAR005713,1995,Mercedes-Benz,EQS,Type R,Mercedes-Benz_EQS_1995_Type R,653,832,21,18,RWD,Automatic,No,Gasoline
CAR005714,2006,Subaru,STI,LX,Subaru_STI_2006_LX,262,142,21,22,4WD,Dual-Clutch,No,Gasoline
CAR005715,2009,Toyota,Prius,Platinum,Toyota_Prius_2009_Platinum,249,246,42,42,AWD,CVT,Yes,Hybrid
CAR005716,2001,BMW,5 Series,Limited,BMW_5 Series_2001_Limited,330,317,28,26,AWD,Manual,No,Gasoline
CAR005717,2016,Porsche,Macan,Exclusive,Porsche_Macan_2016_Exclusive,552,531,38,34,AWD,Automatic,Yes,Hybrid
CAR005718,2017,Nissan,Leaf,Premium,Nissan_Leaf_2017_Premium,237,276,30,30,FWD,Manual,No,Gasoline
CAR005719,2015,Ford,Bronco,Sport,Ford_Bronco_2015_Sport,211,558,12,22,AWD,Automatic,No,Gasoline
CAR005720,2024,Porsche,Macan,Prestige,Porsche_Macan_2024_Prestige,493,314,32,42,AWD,Automatic,Yes,Hybrid
CAR005721,2005,Audi,A3,Platinum Plus,Audi_A3_2005_Platinum Plus,441,554,29,26,RWD,Automatic,No,Diesel
CAR005722,2015,Hyundai,Venue,Limited,Hyundai_Venue_2015_Limited,273,217,29,43,FWD,CVT,Yes,Hybrid
CAR005723,2020,Audi,RS6,Luxury,Audi_RS6_2020_Luxury,401,370,28,28,AWD,Automatic,No,Gasoline
CAR005724,2002,Volkswagen,Passat,XLE,Volkswagen_Passat_2002_XLE,324,232,25,29,FWD,Automatic,No,Gasoline
CAR005725,1998,Hyundai,Tucson,L,Hyundai_Tucson_1998_L,250,301,28,35,FWD,CVT,No,Gasoline
CAR005726,1998,Ford,Maverick,RS,Ford_Maverick_1998_RS,345,528,15,19,4WD,Automatic,No,Gasoline
CAR005727,2003,Hyundai,Ioniq,Sport,Hyundai_Ioniq_2003_Sport,253,296,20,30,FWD,CVT,No,Gasoline
CAR005728,2006,Mercedes-Benz,S-Class,Ultimate,Mercedes-Benz_S-Class_2006_Ultimate,562,561,32,29,AWD,Automatic,Yes,Hybrid
CAR005729,2019,Audi,A8,Black Label,Audi_A8_2019_Black Label,222,564,19,30,RWD,Automatic,No,Gasoline
CAR005730,2019,Hyundai,Sonata,Premium,Hyundai_Sonata_2019_Premium,268,193,21,29,FWD,Automatic,No,Gasoline
CAR005731,2003,Tesla,Model Y,Performance,Tesla_Model Y_2003_Performance,620,697,142,99,AWD,Automatic,No,Electric
CAR005732,1995,BMW,i3,First Edition,BMW_i3_1995_First Edition,235,312,25,32,RWD,Automatic,No,Gasoline
CAR005733,2014,Toyota,Venza,Platinum,Toyota_Venza_2014_Platinum,148,189,23,33,FWD,Automatic,No,Gasoline
CAR005734,2023,Subaru,WRX,Platinum,Subaru_WRX_2023_Platinum,238,321,30,33,FWD,Dual-Clutch,No,Gasoline
CAR005735,2006,Kia,EV6,Premium,Kia_EV6_2006_Premium,230,253,25,31,AWD,CVT,No,Gasoline
CAR005736,1997,Nissan,Leaf,LE,Nissan_Leaf_1997_LE,317,381,24,36,AWD,Manual,No,Gasoline
CAR005737,2011,Mercedes-Benz,C-Class,Grand Touring,Mercedes-Benz_C-Class_2011_Grand Touring,234,262,16,21,AWD,Manual,No,Gasoline
CAR005738,2014,Mercedes-Benz,GLB,Platinum,Mercedes-Benz_GLB_2014_Platinum,396,274,22,27,RWD,Dual-Clutch,No,Gasoline
CAR005739,2002,Mercedes-Benz,EQS,GT,Mercedes-Benz_EQS_2002_GT,356,586,17,17,AWD,Automatic,No,Diesel
CAR005740,2009,Kia,Stinger,SE,Kia_Stinger_2009_SE,143,349,21,36,AWD,Automatic,No,Diesel
CAR005741,2009,Jeep,Grand Wagoneer,Grand Touring,Jeep_Grand Wagoneer_2009_Grand Touring,206,364,30,28,AWD,CVT,Yes,Hybrid
CAR005742,2015,Hyundai,Palisade,Touring,Hyundai_Palisade_2015_Touring,160,286,33,26,FWD,CVT,No,Gasoline
CAR005743,1995,Hyundai,Santa Fe,Grand Touring,Hyundai_Santa Fe_1995_Grand Touring,283,195,20,39,AWD,Automatic,No,Gasoline
CAR005744,2000,Tesla,Model S,Limited,Tesla_Model S_2000_Limited,793,471,135,127,AWD,Automatic,No,Electric
CAR005745,2020,Tesla,Roadster,Touring,Tesla_Roadster_2020_Touring,433,482,110,121,AWD,Automatic,No,Electric
CAR005746,2017,Subaru,Ascent,Sport,Subaru_Ascent_2017_Sport,357,397,16,21,RWD,Dual-Clutch,No,Gasoline
CAR005747,2001,Volkswagen,Taos,Sport,Volkswagen_Taos_2001_Sport,314,420,13,19,4WD,Automatic,No,Gasoline
CAR005748,1996,Honda,Civic,Grand Touring,Honda_Civic_1996_Grand Touring,207,162,31,26,FWD,Automatic,No,Gasoline
CAR005749,2005,Chevrolet,Impala,Premium,Chevrolet_Impala_2005_Premium,297,341,23,20,RWD,Automatic,No,Gasoline
CAR005750,2003,Audi,RS6,RS,Audi_RS6_2003_RS,442,531,11,16,AWD,Manual,No,Gasoline
CAR005751,1996,Ford,Bronco,Convenience,Ford_Bronco_1996_Convenience,429,282,25,30,4WD,Automatic,No,Gasoline
CAR005752,1996,Toyota,Highlander,Signature,Toyota_Highlander_1996_Signature,214,282,33,35,FWD,Automatic,Yes,Plug-in Hybrid
CAR005753,1996,Kia,Sorento,Luxury,Kia_Sorento_1996_Luxury,139,179,22,36,AWD,Automatic,No,Gasoline
CAR005754,2011,Jeep,Wrangler,Grand Touring,Jeep_Wrangler_2011_Grand Touring,180,203,30,31,4WD,Automatic,No,Gasoline
CAR005755,2010,Lexus,ES,Touring,Lexus_ES_2010_Touring,313,211,20,22,4WD,Manual,No,Gasoline
CAR005756,2011,Mazda,MX-30,Premium,Mazda_MX-30_2011_Premium,125,269,27,30,FWD,Manual,No,Diesel
CAR005757,1996,Nissan,Armada,EX,Nissan_Armada_1996_EX,220,393,22,37,RWD,Manual,No,Gasoline
CAR005758,1998,Honda,Insight,SE,Honda_Insight_1998_SE,286,183,27,30,AWD,Automatic,No,Gasoline
CAR005759,2000,Volkswagen,Arteon,SE,Volkswagen_Arteon_2000_SE,279,184,31,26,FWD,Dual-Clutch,No,Gasoline
CAR005760,2002,Mercedes-Benz,GLA,RS,Mercedes-Benz_GLA_2002_RS,776,851,24,27,AWD,Automatic,No,Gasoline
CAR005761,2015,Tesla,Model S,Turbo,Tesla_Model S_2015_Turbo,516,1046,135,106,AWD,Automatic,No,Electric
CAR005762,1996,BMW,X3,M,BMW_X3_1996_M,383,770,17,20,AWD,Automatic,No,Diesel
CAR005763,2017,Chrysler,200,Convenience,Chrysler_200_2017_Convenience,220,302,29,33,4WD,Dual-Clutch,No,Diesel
CAR005764,2015,BMW,5 Series,Grand Touring,BMW_5 Series_2015_Grand Touring,402,347,23,26,AWD,Dual-Clutch,No,Gasoline
CAR005765,2022,Nissan,Armada,LE,Nissan_Armada_2022_LE,124,158,28,31,RWD,Manual,No,Diesel
CAR005766,2021,Kia,Carnival,Premium,Kia_Carnival_2021_Premium,233,232,34,29,FWD,Automatic,No,Gasoline
CAR005767,2017,Audi,S6,Signature,Audi_S6_2017_Signature,404,575,23,35,AWD,Automatic,No,Gasoline
CAR005768,2004,Audi,S4,Signature,Audi_S4_2004_Signature,566,338,20,21,RWD,Dual-Clutch,No,Diesel
CAR005769,2012,Porsche,Cayenne,M,Porsche_Cayenne_2012_M,604,423,15,22,RWD,Automatic,No,Gasoline
CAR005770,2014,Nissan,Ariya,L,Nissan_Ariya_2014_L,251,272,28,36,4WD,Manual,Yes,Hybrid
CAR005771,2022,Toyota,Corolla,LX,Toyota_Corolla_2022_LX,214,275,38,38,AWD,CVT,Yes,Plug-in Hybrid
CAR005772,2016,BMW,X1,Ultimate,BMW_X1_2016_Ultimate,586,393,16,24,RWD,Automatic,No,Gasoline
CAR005773,2010,Lexus,NX,Type R,Lexus_NX_2010_Type R,265,350,20,27,AWD,Automatic,No,Gasoline
CAR005774,2017,Volkswagen,Passat,Grand Touring,Volkswagen_Passat_2017_Grand Touring,284,232,28,38,FWD,Manual,No,Gasoline
CAR005775,2013,Toyota,C-HR,LE,Toyota_C-HR_2013_LE,223,293,34,33,FWD,Automatic,No,Diesel
CAR005776,2011,Dodge,Grand Caravan,LE,Dodge_Grand Caravan_2011_LE,281,295,17,30,4WD,Manual,No,Gasoline
CAR005777,2012,Ram,3500,RS,Ram_3500_2012_RS,728,497,18,21,4WD,Automatic,Yes,Plug-in Hybrid
CAR005778,2007,Nissan,Sentra,Sport,Nissan_Sentra_2007_Sport,331,197,18,29,4WD,Dual-Clutch,No,Gasoline
CAR005779,2004,Audi,S3,First Edition,Audi_S3_2004_First Edition,286,586,23,26,AWD,Manual,No,Gasoline
CAR005780,2005,Toyota,Avalon,L,Toyota_Avalon_2005_L,298,152,24,29,FWD,Automatic,No,Gasoline
CAR005781,1995,Jeep,Cherokee,Grand Touring,Jeep_Cherokee_1995_Grand Touring,234,270,23,32,AWD,CVT,No,Gasoline
CAR005782,2022,Nissan,Sentra,Convenience,Nissan_Sentra_2022_Convenience,283,395,34,43,4WD,Dual-Clutch,Yes,Hybrid
CAR005783,2022,Kia,Sportage,EX,Kia_Sportage_2022_EX,249,356,19,37,AWD,CVT,No,Gasoline
CAR005784,2018,Nissan,Murano,Platinum,Nissan_Murano_2018_Platinum,333,340,27,36,AWD,CVT,No,Gasoline
CAR005785,2023,Hyundai,Ioniq,SE,Hyundai_Ioniq_2023_SE,207,232,35,37,FWD,Automatic,No,Gasoline
CAR005786,1996,Toyota,Corolla,Touring,Toyota_Corolla_1996_Touring,165,310,39,35,AWD,Automatic,Yes,Hybrid
CAR005787,2004,Ford,Escape,RS,Ford_Escape_2004_RS,607,270,21,23,AWD,Automatic,Yes,Hybrid
CAR005788,1999,Nissan,Armada,Signature,Nissan_Armada_1999_Signature,286,241,30,26,RWD,Automatic,No,Gasoline
